room_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,minimum_nights,availability_365,number_of_reviews,review_scores_rating,price,host_days,host_identity_verified,host_is_superhost
20232993.0,-33.78613926,151.0718172,1.0,1.0,1.0,1.0,300.0,60.0,1.0,315.0,3.0,100.0,76.0,594.0,0.0,0.0
20233176.0,-34.07068318,150.7811793,4.0,1.0,1.0,1.0,450.0,119.0,1.0,170.0,1.0,100.0,47.0,562.0,1.0,0.0
20235149.0,-33.87436366,151.2732776,2.0,1.0,1.0,1.0,0.0,20.0,2.0,363.0,3.0,87.0,111.0,480.0,0.0,0.0
20235185.0,-33.80970852,151.1642682,4.0,2.0,2.0,2.0,0.0,125.0,2.0,0.0,0.0,96.0,110.0,1404.0,1.0,0.0
20236165.0,-33.89236117,151.2699583,6.0,2.0,3.0,5.0,500.0,100.0,7.0,28.0,1.0,100.0,550.0,1154.0,1.0,0.0
20236306.0,-33.8762238,151.2229259,2.0,1.0,1.0,1.0,500.0,86.0,4.0,75.0,44.0,100.0,225.0,2642.0,1.0,1.0
20236974.0,-33.78457963,151.2708128,6.0,1.0,3.0,5.0,500.0,125.0,5.0,0.0,3.0,100.0,189.0,955.0,1.0,0.0
20237005.0,-33.89141916,151.2655277,2.0,1.0,1.0,1.0,250.0,80.0,2.0,0.0,2.0,100.0,45.0,1572.0,1.0,0.0
20237711.0,-33.89585926,151.2716847,6.0,2.0,3.0,3.0,4000.0,150.0,4.0,180.0,0.0,96.0,65.0,1045.0,0.0,0.0
20239361.0,-33.94115917,151.2401462,1.0,1.0,0.0,1.0,300.0,60.0,7.0,365.0,0.0,96.0,76.0,532.0,0.0,0.0
20242395.0,-33.90745089,151.2401329,4.0,2.0,3.0,3.0,1000.0,120.0,2.0,0.0,1.0,100.0,300.0,1678.0,0.0,0.0
20242581.0,-33.88119087,151.12737,4.0,1.0,2.0,3.0,350.0,75.0,7.0,33.0,3.0,93.0,94.0,433.0,0.0,0.0
20244833.0,-33.92832572,151.2477791,3.0,1.5,1.0,1.0,150.0,45.0,1.0,351.0,8.0,90.0,70.0,656.0,0.0,0.0
20248779.0,-33.69935055,151.3001592,1.0,1.0,1.0,1.0,300.0,60.0,10.0,0.0,0.0,96.0,50.0,912.0,0.0,0.0
20253403.0,-33.88753867,151.2655123,2.0,1.0,1.0,1.0,0.0,99.0,7.0,25.0,2.0,80.0,98.0,1582.0,1.0,0.0
20253672.0,-33.8423464,151.2150309,2.0,1.0,1.0,1.0,250.0,100.0,3.0,362.0,1.0,100.0,225.0,345.0,0.0,0.0
20254189.0,-33.8824881,151.1184229,4.0,2.0,2.0,2.0,400.0,50.0,3.0,56.0,8.0,93.0,100.0,1645.0,0.0,1.0
20255786.0,-33.89592939,151.250021,4.0,1.0,3.0,2.0,300.0,60.0,10.0,0.0,0.0,96.0,169.0,1436.0,1.0,0.0
20256801.0,-33.89727712,151.2619973,2.0,1.0,1.0,1.0,0.0,25.0,3.0,65.0,5.0,100.0,80.0,1042.0,1.0,0.0
20256911.0,-33.77907956,151.1129177,5.0,2.0,2.0,3.0,200.0,120.0,2.0,29.0,18.0,96.0,169.0,480.0,0.0,1.0
20256942.0,-33.8677212,151.2233013,2.0,1.0,1.0,1.0,150.0,115.0,2.0,134.0,7.0,77.0,125.0,1865.0,1.0,0.0
20257065.0,-33.8837761,151.1848328,2.0,1.0,1.0,1.0,300.0,60.0,5.0,0.0,3.0,100.0,65.0,1147.0,1.0,0.0
20257083.0,-33.81950115,151.0016689,1.0,1.0,1.0,2.0,300.0,60.0,1.0,365.0,0.0,96.0,155.0,419.0,0.0,0.0
20257295.0,-33.88983073,151.2006575,1.0,1.0,1.0,1.0,300.0,60.0,1.0,180.0,0.0,96.0,190.0,419.0,0.0,0.0
20257852.0,-33.9405283,151.2363728,2.0,1.0,1.0,1.0,300.0,60.0,7.0,0.0,1.0,100.0,80.0,1214.0,1.0,0.0
20258295.0,-33.87503123,151.2074718,6.0,2.0,3.0,3.0,500.0,150.0,3.0,0.0,0.0,96.0,451.0,339.0,0.0,0.0
20259454.0,-33.86098668,151.2809657,2.0,1.0,1.0,1.0,200.0,20.0,1.0,180.0,13.0,97.0,71.0,1899.0,1.0,1.0
20260976.0,-33.88939423,151.2101893,2.0,1.0,0.0,1.0,300.0,60.0,2.0,0.0,1.0,100.0,130.0,419.0,0.0,0.0
20261101.0,-33.89097536,151.2155623,2.0,1.0,1.0,1.0,150.0,40.0,5.0,0.0,0.0,96.0,60.0,1326.0,0.0,1.0
20262142.0,-33.88166108,151.2133934,4.0,1.0,3.0,3.0,300.0,100.0,9.0,180.0,0.0,96.0,299.0,1066.0,0.0,0.0
20262884.0,-33.91701741,151.2597103,2.0,1.0,1.0,1.0,500.0,25.0,7.0,28.0,8.0,100.0,50.0,1614.0,0.0,1.0
20268284.0,-33.80224435,151.2880476,1.0,1.0,1.0,1.0,300.0,60.0,7.0,364.0,0.0,96.0,250.0,2133.0,1.0,0.0
20268749.0,-33.89616817,151.2679253,2.0,1.0,1.0,1.0,132.0,80.0,1.0,122.0,9.0,100.0,67.0,2224.0,1.0,0.0
20269437.0,-33.73434975,150.9268392,2.0,1.0,1.0,1.0,300.0,20.0,1.0,88.0,0.0,96.0,80.0,886.0,0.0,0.0
20270812.0,-33.89092844,151.1398772,4.0,1.0,3.0,3.0,0.0,49.0,1.0,326.0,41.0,89.0,165.0,420.0,0.0,0.0
20270889.0,-33.92392492,151.2559116,4.0,1.0,2.0,2.0,300.0,60.0,2.0,0.0,2.0,90.0,115.0,632.0,0.0,0.0
20270911.0,-33.87865725,151.2239519,2.0,1.5,1.0,1.0,300.0,60.0,14.0,0.0,0.0,96.0,200.0,1313.0,1.0,0.0
20271218.0,-34.05539158,151.1522401,4.0,1.0,1.0,4.0,300.0,80.0,3.0,0.0,7.0,94.0,120.0,388.0,0.0,0.0
20271323.0,-33.8779638,151.2174766,2.0,1.0,1.0,1.0,300.0,60.0,7.0,0.0,1.0,100.0,180.0,1011.0,0.0,0.0
20271430.0,-33.87589896,151.2263407,4.0,1.0,1.0,2.0,500.0,80.0,2.0,83.0,37.0,94.0,76.0,1796.0,1.0,0.0
20271967.0,-33.88245012,151.2165788,2.0,1.0,1.0,1.0,300.0,60.0,2.0,0.0,4.0,100.0,120.0,341.0,0.0,0.0
20272282.0,-33.875284,151.2171356,2.0,1.0,0.0,1.0,300.0,50.0,1.0,82.0,36.0,85.0,94.0,388.0,0.0,0.0
20272652.0,-33.89524683,151.2655344,6.0,1.0,2.0,3.0,200.0,145.0,2.0,0.0,0.0,96.0,261.0,1453.0,0.0,0.0
20272664.0,-33.88758405,151.2749683,2.0,1.0,1.0,1.0,200.0,50.0,2.0,191.0,3.0,87.0,71.0,2088.0,0.0,0.0
20273004.0,-33.90113716,151.1706369,2.0,1.0,1.0,1.0,0.0,25.0,1.0,203.0,66.0,93.0,45.0,864.0,1.0,0.0
20273782.0,-33.91392419,151.2064763,2.0,1.0,1.0,1.0,200.0,60.0,7.0,0.0,0.0,96.0,120.0,1011.0,1.0,0.0
20274578.0,-34.04749275,151.1493697,8.0,2.5,4.0,6.0,300.0,99.0,2.0,56.0,6.0,83.0,455.0,388.0,0.0,0.0
20275012.0,-33.87599913,151.2537861,4.0,1.0,2.0,2.0,300.0,60.0,5.0,173.0,0.0,96.0,349.0,661.0,0.0,0.0
20275512.0,-33.88725154,151.2745193,1.0,1.0,1.0,1.0,200.0,40.0,2.0,340.0,2.0,100.0,43.0,2088.0,0.0,0.0
20277471.0,-33.88879801,151.1924147,1.0,1.0,1.0,1.0,1000.0,15.0,1.0,0.0,0.0,96.0,65.0,780.0,0.0,0.0
20283175.0,-33.79662718,151.2785684,2.0,1.0,1.0,1.0,400.0,0.0,2.0,0.0,0.0,96.0,200.0,736.0,0.0,0.0
20283751.0,-33.65286042,151.3188298,4.0,1.0,2.0,2.0,0.0,150.0,5.0,0.0,7.0,94.0,286.0,1845.0,1.0,0.0
20284080.0,-33.89021851,151.2799234,2.0,1.0,1.0,1.0,150.0,50.0,3.0,13.0,5.0,100.0,125.0,1162.0,0.0,0.0
20284453.0,-33.90900173,151.2409766,5.0,2.0,4.0,4.0,300.0,60.0,7.0,0.0,1.0,100.0,501.0,1418.0,1.0,0.0
20284722.0,-33.87147771,151.1943613,4.0,1.0,2.0,2.0,400.0,170.0,2.0,59.0,43.0,94.0,170.0,388.0,0.0,0.0
20285008.0,-33.89841394,151.200188,2.0,1.0,1.0,1.0,0.0,25.0,2.0,0.0,5.0,100.0,65.0,1060.0,1.0,0.0
20285531.0,-33.92260522,151.1869382,4.0,2.0,2.0,2.0,300.0,60.0,7.0,0.0,2.0,80.0,107.0,891.0,1.0,0.0
20285761.0,-33.80437754,151.2870877,6.0,2.0,3.0,4.0,0.0,100.0,3.0,0.0,4.0,100.0,501.0,2204.0,1.0,0.0
20285798.0,-33.87831656,151.2079458,1.0,1.0,1.0,1.0,500.0,0.0,7.0,180.0,0.0,96.0,53.0,2217.0,0.0,0.0
20285893.0,-33.96050568,151.1564441,4.0,1.0,1.0,2.0,300.0,121.0,2.0,151.0,31.0,96.0,127.0,1384.0,0.0,0.0
20285995.0,-33.92348368,151.2055124,4.0,1.0,1.0,1.0,300.0,0.0,1.0,0.0,0.0,96.0,41.0,388.0,0.0,0.0
20286402.0,-33.94433849,151.2553487,2.0,1.0,1.0,1.0,200.0,30.0,1.0,180.0,1.0,80.0,100.0,1095.0,0.0,0.0
20287357.0,-33.87672005,151.216839,4.0,1.0,1.0,3.0,400.0,90.0,2.0,164.0,46.0,97.0,179.0,2071.0,1.0,1.0
20287407.0,-33.88128026,151.2127522,4.0,2.0,0.0,1.0,500.0,50.0,7.0,0.0,1.0,100.0,95.0,358.0,0.0,0.0
20287861.0,-33.88931714,151.2594673,1.0,1.0,1.0,1.0,300.0,60.0,2.0,363.0,5.0,100.0,80.0,2302.0,1.0,0.0
20288180.0,-33.85750403,151.1715812,6.0,2.0,4.0,4.0,300.0,60.0,2.0,173.0,1.0,96.0,451.0,344.0,0.0,0.0
20289468.0,-33.9591206,151.1518254,1.0,1.5,1.0,2.0,0.0,25.0,2.0,90.0,1.0,100.0,98.0,1500.0,0.0,0.0
20291027.0,-33.9079551,151.2378418,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,100.0,60.0,1473.0,1.0,0.0
20291535.0,-33.87444481,151.1740544,2.0,1.0,1.0,1.0,300.0,150.0,3.0,176.0,10.0,96.0,120.0,1005.0,1.0,0.0
20291732.0,-33.83335416,151.1270053,4.0,1.0,2.0,2.0,300.0,150.0,3.0,141.0,13.0,92.0,150.0,1005.0,1.0,0.0
20291816.0,-33.88199418,151.251194,2.0,1.0,1.0,1.0,250.0,100.0,1.0,0.0,0.0,96.0,195.0,1227.0,0.0,0.0
20291964.0,-33.87483377,151.222915,4.0,1.0,1.0,2.0,250.0,10.0,1.0,83.0,26.0,94.0,97.0,1021.0,1.0,1.0
20292342.0,-33.73991194,151.0255076,2.0,1.5,1.0,1.0,150.0,28.0,2.0,358.0,1.0,100.0,51.0,1392.0,0.0,0.0
20292407.0,-33.89553635,151.1742804,6.0,2.5,3.0,3.0,0.0,200.0,4.0,0.0,1.0,100.0,401.0,919.0,1.0,0.0
20292752.0,-33.93669046,151.087786,5.0,1.0,1.0,4.0,300.0,25.0,1.0,106.0,34.0,98.0,84.0,738.0,1.0,1.0
20292971.0,-33.81495578,151.010652,2.0,1.0,1.0,1.0,200.0,100.0,7.0,18.0,2.0,100.0,69.0,358.0,0.0,0.0
20293434.0,-33.89162465,151.1845767,2.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,5.0,96.0,65.0,1757.0,0.0,0.0
20304569.0,-33.90348183,151.1957916,2.0,1.0,1.0,1.0,300.0,60.0,2.0,0.0,0.0,96.0,164.0,358.0,0.0,0.0
20306873.0,-33.89838709,151.2705127,5.0,2.0,3.0,3.0,2500.0,200.0,2.0,0.0,2.0,100.0,501.0,1529.0,1.0,0.0
20308751.0,-34.05558543,150.7606157,1.0,1.0,1.0,1.0,0.0,20.0,2.0,327.0,10.0,98.0,32.0,358.0,0.0,1.0
20308992.0,-33.87216498,151.1936183,2.0,1.0,1.0,1.0,0.0,195.0,3.0,0.0,0.0,96.0,185.0,1715.0,0.0,0.0
20309086.0,-33.89309367,151.1867228,1.0,1.0,1.0,1.0,300.0,60.0,1.0,180.0,0.0,96.0,170.0,358.0,0.0,0.0
20309213.0,-33.85882829,151.1933042,4.0,1.0,2.0,3.0,0.0,295.0,3.0,83.0,0.0,96.0,220.0,1715.0,0.0,0.0
20309329.0,-33.87950339,151.2119988,2.0,1.0,1.0,1.0,0.0,195.0,3.0,74.0,2.0,60.0,185.0,1715.0,0.0,0.0
20309395.0,-33.89932582,151.2115679,1.0,1.0,1.0,1.0,300.0,60.0,1.0,364.0,0.0,96.0,198.0,358.0,0.0,0.0
20310088.0,-33.97711191,151.2469902,4.0,2.0,2.0,2.0,300.0,60.0,7.0,364.0,0.0,96.0,250.0,986.0,1.0,0.0
20311006.0,-33.94522763,151.2605667,2.0,1.0,1.0,1.0,0.0,20.0,5.0,89.0,0.0,96.0,70.0,1295.0,0.0,0.0
20311401.0,-33.88375638,151.1576951,4.0,1.0,2.0,2.0,150.0,30.0,4.0,0.0,1.0,100.0,120.0,486.0,0.0,0.0
20311524.0,-33.79809003,150.9651079,14.0,2.0,4.0,7.0,0.0,150.0,1.0,365.0,1.0,60.0,250.0,327.0,0.0,0.0
20311863.0,-33.79779816,150.9650937,14.0,1.0,3.0,7.0,0.0,150.0,1.0,365.0,2.0,20.0,150.0,327.0,0.0,0.0
20312063.0,-33.82678794,151.0773398,6.0,1.0,2.0,4.0,200.0,50.0,2.0,330.0,36.0,91.0,161.0,1030.0,0.0,0.0
20312854.0,-33.8871888,151.2722425,6.0,2.0,2.0,4.0,700.0,180.0,4.0,250.0,10.0,96.0,349.0,2988.0,1.0,0.0
20312917.0,-33.873908,151.1860587,4.0,1.0,2.0,2.0,300.0,60.0,7.0,2.0,2.0,100.0,110.0,613.0,0.0,0.0
20312964.0,-33.81483162,151.0776515,8.0,3.5,4.0,5.0,750.0,200.0,7.0,299.0,13.0,100.0,281.0,1500.0,1.0,0.0
20313235.0,-33.7824339,151.2860816,1.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,0.0,96.0,50.0,539.0,0.0,0.0
20313930.0,-33.88056684,151.2158528,1.0,1.0,1.0,1.0,0.0,15.0,1.0,37.0,49.0,98.0,100.0,327.0,0.0,1.0
20315115.0,-33.89279134,151.1455796,2.0,1.0,1.0,1.0,250.0,20.0,2.0,70.0,21.0,99.0,100.0,1182.0,0.0,1.0
20315636.0,-33.91477636,151.2069484,5.0,2.0,2.0,4.0,300.0,85.0,1.0,89.0,28.0,96.0,179.0,358.0,0.0,1.0
20315651.0,-33.88182095,151.2112238,3.0,1.0,1.0,1.0,0.0,90.0,1.0,124.0,56.0,98.0,148.0,327.0,0.0,1.0
20316079.0,-33.88464295,151.1710401,2.0,1.0,1.0,1.0,0.0,70.0,3.0,13.0,8.0,100.0,89.0,1049.0,1.0,1.0
20316122.0,-33.88026816,151.2115491,3.0,1.0,0.0,1.0,0.0,90.0,2.0,71.0,79.0,99.0,148.0,327.0,0.0,1.0
20316446.0,-33.87504318,151.2270084,2.0,1.0,0.0,1.0,0.0,50.0,2.0,34.0,5.0,92.0,120.0,1111.0,0.0,0.0
20317842.0,-33.88517329,151.2171458,1.0,1.0,1.0,1.0,200.0,20.0,7.0,0.0,2.0,90.0,55.0,1592.0,0.0,0.0
20317874.0,-33.88567645,151.2276006,4.0,2.0,2.0,2.0,300.0,60.0,4.0,90.0,1.0,100.0,299.0,1008.0,0.0,0.0
20326841.0,-33.89117824,151.2301505,2.0,1.0,0.0,1.0,420.0,60.0,4.0,0.0,0.0,96.0,80.0,1894.0,1.0,0.0
20330457.0,-33.79607247,151.2781097,2.0,1.0,1.0,1.0,150.0,30.0,2.0,176.0,24.0,94.0,50.0,1118.0,1.0,0.0
20330712.0,-33.8685015,151.2041574,2.0,1.0,0.0,1.0,300.0,60.0,30.0,84.0,6.0,93.0,169.0,691.0,1.0,0.0
20330996.0,-33.86786328,151.0353889,1.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,7.0,91.0,50.0,547.0,0.0,0.0
20331424.0,-33.84752161,151.0730483,4.0,1.0,1.0,2.0,300.0,59.0,2.0,0.0,34.0,99.0,150.0,855.0,0.0,1.0
20332837.0,-33.91548891,151.2395326,2.0,1.5,1.0,1.0,0.0,0.0,2.0,0.0,1.0,100.0,91.0,956.0,0.0,0.0
20333372.0,-33.88330569,151.251973,4.0,1.0,1.0,1.0,0.0,70.0,2.0,0.0,1.0,96.0,100.0,1568.0,0.0,0.0
20333487.0,-33.75612597,151.2011444,8.0,3.0,4.0,4.0,0.0,150.0,5.0,67.0,4.0,100.0,299.0,1582.0,0.0,0.0
20333533.0,-33.88813613,151.1954031,2.0,1.0,0.0,2.0,0.0,100.0,14.0,0.0,0.0,96.0,130.0,1709.0,1.0,0.0
20333855.0,-33.89418467,151.2629052,2.0,1.0,0.0,1.0,300.0,60.0,1.0,0.0,0.0,96.0,74.0,1043.0,0.0,0.0
20333884.0,-33.96239334,151.1503719,8.0,2.5,3.0,4.0,500.0,150.0,2.0,326.0,7.0,100.0,401.0,917.0,1.0,0.0
20334283.0,-33.89330955,151.2529363,13.0,2.0,4.0,5.0,500.0,149.0,3.0,146.0,7.0,94.0,499.0,1156.0,1.0,0.0
20334839.0,-33.88052075,151.2281397,5.0,2.5,3.0,3.0,500.0,100.0,5.0,43.0,1.0,100.0,700.0,296.0,0.0,0.0
20335820.0,-33.79336075,151.2840834,2.0,1.0,1.0,0.0,300.0,60.0,3.0,365.0,5.0,100.0,264.0,939.0,1.0,0.0
20336099.0,-33.88482193,151.182926,1.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,0.0,96.0,50.0,815.0,0.0,0.0
20336616.0,-33.94195299,151.2407575,4.0,2.0,2.0,2.0,200.0,75.0,3.0,0.0,0.0,96.0,100.0,952.0,0.0,1.0
20336870.0,-33.87720918,151.1955633,1.0,1.0,1.0,2.0,150.0,30.0,1.0,137.0,37.0,95.0,26.0,772.0,1.0,0.0
20337032.0,-33.88149169,151.1306977,2.0,1.0,1.0,1.0,300.0,60.0,7.0,0.0,0.0,96.0,54.0,296.0,0.0,0.0
20345370.0,-33.77921852,151.1430235,3.0,1.0,2.0,1.0,500.0,30.0,6.0,171.0,0.0,96.0,130.0,1090.0,0.0,0.0
20345729.0,-33.83326091,151.2275487,2.0,1.0,0.0,1.0,300.0,50.0,2.0,181.0,0.0,96.0,169.0,2031.0,1.0,0.0
20346900.0,-33.94059203,151.2584315,2.0,1.0,1.0,1.0,300.0,60.0,3.0,0.0,0.0,96.0,110.0,2242.0,1.0,0.0
20347152.0,-33.97173976,151.0996162,2.0,1.0,0.0,1.0,500.0,90.0,7.0,363.0,0.0,96.0,100.0,750.0,0.0,0.0
20349329.0,-33.89947078,151.2113056,4.0,2.0,2.0,2.0,1000.0,100.0,12.0,0.0,1.0,100.0,173.0,863.0,0.0,0.0
20351337.0,-33.73185497,151.1254337,6.0,2.0,2.0,3.0,200.0,65.0,1.0,340.0,24.0,96.0,125.0,937.0,1.0,1.0
20360165.0,-33.89281413,151.2647857,4.0,1.0,2.0,2.0,350.0,170.0,2.0,0.0,3.0,93.0,130.0,358.0,0.0,0.0
20361140.0,-33.9087703,151.2120143,1.0,1.0,0.0,1.0,300.0,60.0,3.0,0.0,0.0,96.0,49.0,573.0,1.0,0.0
20361684.0,-33.87911302,151.2170884,2.0,1.0,1.0,1.0,300.0,20.0,3.0,0.0,3.0,100.0,74.0,296.0,0.0,0.0
20362478.0,-33.88916284,151.1904962,1.0,1.0,1.0,1.0,300.0,60.0,14.0,0.0,1.0,96.0,35.0,296.0,0.0,0.0
20362684.0,-33.79347088,151.1936282,1.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,4.0,90.0,55.0,438.0,0.0,0.0
20362778.0,-33.86603189,151.1712733,4.0,1.0,2.0,2.0,0.0,295.0,3.0,0.0,0.0,96.0,190.0,1715.0,0.0,0.0
20364131.0,-33.79825881,151.2850719,4.0,1.0,1.0,2.0,500.0,75.0,2.0,109.0,24.0,99.0,250.0,296.0,0.0,1.0
20364134.0,-33.67855611,151.2753695,5.0,1.0,2.0,4.0,500.0,75.0,2.0,121.0,11.0,100.0,100.0,981.0,1.0,0.0
20364627.0,-33.91814409,150.926158,2.0,1.0,1.0,1.0,250.0,45.0,1.0,0.0,0.0,96.0,80.0,266.0,0.0,0.0
20365550.0,-33.84752155,151.2148921,3.0,1.0,1.0,2.0,300.0,60.0,2.0,0.0,7.0,93.0,300.0,266.0,0.0,0.0
20365686.0,-33.90959236,151.2393725,4.0,1.0,2.0,2.0,300.0,60.0,1.0,0.0,0.0,96.0,70.0,1599.0,0.0,0.0
20366930.0,-33.85394052,150.9330518,3.0,1.0,1.0,1.0,0.0,50.0,2.0,354.0,2.0,100.0,98.0,1010.0,0.0,1.0
20369080.0,-33.89498783,151.2682742,1.0,1.0,1.0,1.0,300.0,60.0,5.0,0.0,6.0,100.0,50.0,2092.0,1.0,0.0
20369350.0,-33.88351888,151.1724335,2.0,1.0,1.0,1.0,300.0,60.0,3.0,0.0,0.0,96.0,100.0,570.0,0.0,0.0
20371243.0,-33.81780629,151.2436316,4.0,2.0,2.0,2.0,1000.0,100.0,4.0,363.0,3.0,100.0,250.0,2625.0,1.0,0.0
20372066.0,-33.8714177,151.2246579,4.0,1.0,1.0,1.0,300.0,95.0,4.0,307.0,34.0,92.0,131.0,1223.0,1.0,1.0
20372976.0,-33.89000003,151.2637617,2.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,0.0,96.0,78.0,941.0,1.0,0.0
20379686.0,-33.84712353,151.0745795,6.0,2.0,2.0,6.0,200.0,65.0,1.0,167.0,99.0,93.0,98.0,932.0,0.0,0.0
20392485.0,-33.93649853,151.2473184,2.0,2.0,1.0,1.0,300.0,30.0,1.0,0.0,0.0,96.0,45.0,951.0,0.0,0.0
20394138.0,-33.88967926,151.2605349,1.0,1.0,1.0,1.0,300.0,60.0,21.0,0.0,0.0,96.0,45.0,843.0,0.0,0.0
20394861.0,-33.50814407,151.176878,4.0,2.0,2.0,2.0,1000.0,100.0,1.0,310.0,0.0,96.0,500.0,1782.0,0.0,1.0
20395090.0,-33.90905164,151.2107545,4.0,1.0,1.0,3.0,300.0,85.0,2.0,15.0,50.0,88.0,169.0,266.0,0.0,0.0
20395354.0,-33.87768016,151.2172119,1.0,1.5,1.0,1.0,0.0,0.0,1.0,0.0,12.0,97.0,73.0,2305.0,0.0,0.0
20395442.0,-33.87092326,151.1673843,5.0,2.0,3.0,3.0,500.0,220.0,5.0,14.0,3.0,100.0,600.0,615.0,0.0,0.0
20396270.0,-33.68788198,151.3084772,2.0,1.0,0.0,1.0,200.0,60.0,2.0,207.0,2.0,90.0,200.0,1405.0,1.0,0.0
20396303.0,-33.90857094,151.2326607,3.0,1.0,1.0,2.0,150.0,0.0,2.0,178.0,0.0,96.0,159.0,1950.0,0.0,0.0
20396567.0,-33.89190061,151.2675537,2.0,1.0,1.0,1.0,0.0,0.0,1.0,32.0,35.0,96.0,165.0,1140.0,1.0,1.0
20396568.0,-33.792095,151.1804106,4.0,2.0,2.0,2.0,500.0,190.0,7.0,309.0,0.0,96.0,170.0,1855.0,1.0,0.0
20396930.0,-33.86924884,151.2047848,4.0,1.0,1.0,2.0,0.0,150.0,2.0,58.0,8.0,55.0,170.0,235.0,0.0,0.0
20396985.0,-33.88685067,151.2659946,1.0,1.0,1.0,1.0,0.0,30.0,5.0,0.0,1.0,96.0,45.0,808.0,1.0,0.0
20397529.0,-33.89449079,151.2504717,2.0,1.0,1.0,1.0,150.0,40.0,14.0,0.0,0.0,96.0,143.0,1022.0,0.0,0.0
20397552.0,-33.7530422,151.0636583,2.0,1.0,1.0,1.0,200.0,20.0,14.0,365.0,0.0,96.0,42.0,266.0,0.0,0.0
20398517.0,-33.89637164,151.1679967,2.0,1.0,1.0,1.0,300.0,60.0,1.0,173.0,4.0,93.0,76.0,296.0,0.0,0.0
20398902.0,-33.75422911,151.0634815,1.0,1.0,1.0,1.0,200.0,20.0,14.0,286.0,2.0,90.0,38.0,266.0,0.0,0.0
20399336.0,-33.9097506,151.0826742,1.0,1.0,1.0,1.0,300.0,60.0,2.0,364.0,0.0,96.0,125.0,558.0,1.0,0.0
20399707.0,-33.89134191,151.2622182,2.0,1.0,1.0,1.0,300.0,60.0,14.0,0.0,0.0,96.0,60.0,1488.0,0.0,0.0
20399942.0,-33.80352443,151.1992966,4.0,1.0,2.0,2.0,150.0,89.0,3.0,247.0,31.0,100.0,140.0,1057.0,0.0,1.0
20399992.0,-33.82498018,151.2305946,2.0,1.0,0.0,1.0,300.0,60.0,3.0,0.0,2.0,100.0,45.0,337.0,0.0,0.0
20401071.0,-33.91413413,151.1166993,2.0,1.0,1.0,1.0,300.0,60.0,2.0,0.0,0.0,96.0,57.0,271.0,0.0,0.0
20402623.0,-33.95422098,151.1390513,2.0,1.0,1.0,1.0,0.0,30.0,3.0,0.0,0.0,96.0,85.0,370.0,1.0,0.0
20403510.0,-33.8747954,151.203018,4.0,1.0,1.0,2.0,200.0,50.0,2.0,243.0,39.0,97.0,170.0,931.0,1.0,1.0
20411495.0,-33.83233306,151.0859596,2.0,1.0,1.0,1.0,500.0,30.0,1.0,69.0,12.0,93.0,59.0,1222.0,0.0,1.0
20411869.0,-33.89437529,151.2632005,2.0,1.0,1.0,1.0,200.0,60.0,8.0,23.0,0.0,96.0,120.0,1539.0,0.0,0.0
20412148.0,-33.87032182,151.2046152,6.0,2.0,2.0,5.0,0.0,100.0,2.0,81.0,47.0,89.0,250.0,1414.0,0.0,0.0
20412199.0,-33.79711756,151.2827008,2.0,1.0,1.0,1.0,500.0,60.0,7.0,0.0,0.0,96.0,120.0,882.0,0.0,0.0
20412530.0,-34.04989523,151.1533268,4.0,1.0,2.0,2.0,0.0,40.0,6.0,0.0,2.0,100.0,120.0,584.0,0.0,0.0
20412787.0,-33.86978309,151.1977313,7.0,2.0,3.0,7.0,0.0,100.0,1.0,38.0,71.0,92.0,279.0,1414.0,0.0,0.0
20412968.0,-33.95057745,151.2482817,4.0,2.0,2.0,4.0,300.0,30.0,3.0,344.0,4.0,90.0,109.0,1494.0,1.0,0.0
20413063.0,-33.87184191,151.1962163,7.0,2.0,3.0,7.0,0.0,100.0,1.0,57.0,71.0,92.0,279.0,1414.0,0.0,0.0
20413258.0,-33.79019972,151.1787748,2.0,1.0,1.0,1.0,0.0,210.0,7.0,365.0,3.0,100.0,131.0,2362.0,1.0,0.0
20413741.0,-33.87139444,151.196434,7.0,2.0,3.0,7.0,0.0,100.0,2.0,53.0,33.0,90.0,279.0,1414.0,0.0,0.0
20413991.0,-33.80092957,151.2879914,2.0,1.0,1.0,1.0,0.0,20.0,3.0,16.0,1.0,100.0,55.0,1970.0,1.0,0.0
20414268.0,-33.88298585,151.252879,2.0,2.0,1.0,1.0,300.0,60.0,2.0,0.0,1.0,100.0,41.0,1266.0,0.0,0.0
20414271.0,-33.72943228,151.265554,8.0,3.0,4.0,6.0,2000.0,200.0,7.0,342.0,0.0,96.0,299.0,437.0,0.0,0.0
20414399.0,-33.58666393,151.1158695,9.0,4.0,5.0,5.0,1000.0,0.0,2.0,245.0,21.0,100.0,495.0,205.0,0.0,1.0
20414529.0,-33.91391885,151.1991087,6.0,3.0,3.0,4.0,0.0,70.0,2.0,0.0,9.0,96.0,280.0,1229.0,0.0,0.0
